ProductID,Name,Platform,PlatformID,Year,Genre,GenreID,Publisher,PublisherID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
238,Guitar Hero III: Legends of Rock,X360,238,2007,Misc,238,Activision,238,3.19,0.92,0.01,0.42,4.53
239,Madden NFL 2005,PS2,239,2004,Sports,239,Electronic Arts,239,4.18,0.26,0.01,0.08,4.53
240,Pitfall!,2600,240,1981,Platform,240,Activision,240,4.21,0.24,0,0.05,4.5
241,Madden NFL 07,PS2,241,2006,Sports,241,Electronic Arts,241,3.63,0.24,0.01,0.61,4.49
242,Spider-Man: The Movie,PS2,242,2002,Action,242,Activision,242,2.71,1.51,0.03,0.23,4.48
243,Dragon Quest VII: Warriors of Eden,PS,243,2000,Role-Playing,243,Enix Corporation,243,0.2,0.14,4.1,0.02,4.47
244,Uncharted: The Nathan Drake Collection,PS4,244,2015,Action,244,Sony Computer Entertainment,244,1.96,1.69,0.08,0.74,4.47
245,Call of Duty: Advanced Warfare,PS3,245,2014,Shooter,245,Activision,245,1.54,1.94,0.19,0.77,4.45
246,God of War,PS2,246,2005,Action,246,Sony Computer Entertainment,246,2.71,1.29,0.02,0.43,4.45
247,Nintendo Land,WiiU,247,2012,Misc,247,Nintendo,247,2.55,1.11,0.46,0.33,4.44
248,Michael Jackson: The Experience,Wii,248,2010,Misc,248,Ubisoft,248,2.67,1.35,0.01,0.39,4.42
249,Tony Hawk's Pro Skater 3,PS2,249,2001,Sports,249,Activision,249,2.66,1.29,0.01,0.46,4.41
250,Winning Eleven: Pro Evolution Soccer 2007,PS2,250,2006,Sports,250,Konami Digital Entertainment,250,0.1,2.39,1.05,0.86,4.39
251,The Elder Scrolls IV: Oblivion,X360,251,2006,Role-Playing,251,Take-Two Interactive,251,2.82,1.05,0.13,0.4,4.39
252,Zelda II: The Adventure of Link,NES,252,1987,Adventure,252,Nintendo,252,2.19,0.5,1.61,0.08,4.38
253,Need for Speed: Most Wanted,PS2,253,2005,Racing,253,Electronic Arts,253,2.03,1.79,0.08,0.47,4.37
254,Resistance: Fall of Man,PS3,254,2006,Shooter,254,Sony Computer Entertainment,254,1.73,1.73,0.14,0.75,4.35
255,Sonic the Hedgehog,GEN,255,1991,Platform,255,Sega,255,3.03,0.91,0.26,0.13,4.34
256,Kingdom Hearts II,PS2,256,2005,Role-Playing,256,Square Enix,256,2.2,0.58,1.38,0.17,4.33
257,FIFA 14,X360,257,2013,Sports,257,Electronic Arts,257,0.92,2.93,0.01,0.46,4.31
258,Call of Duty: Advanced Warfare,X360,258,2014,Shooter,258,Activision,258,2.75,1.18,0,0.37,4.31
259,Asteroids,2600,259,1980,Shooter,259,Atari,259,4,0.26,0,0.05,4.31
260,Fable II,X360,260,2008,Role-Playing,260,Microsoft Game Studios,260,2.51,1.27,0.11,0.41,4.31
261,Halo 5: Guardians,XOne,261,2015,Shooter,261,Microsoft Game Studios,261,2.64,1.2,0.03,0.39,4.26
262,Super Mario 3D World,WiiU,262,2013,Platform,262,Nintendo,262,2.11,1.11,0.72,0.3,4.25
263,Batman: Arkham Asylum,PS3,263,2009,Action,263,Eidos Interactive,263,2.23,1.34,0.07,0.61,4.25
264,Assassin's Creed: Revelations,PS3,264,2011,Action,264,Ubisoft,264,1.41,2.02,0.1,0.72,4.24
265,Namco Museum,GBA,265,2001,Misc,265,Namco Bandai Games,265,3,1.11,0.05,0.07,4.24
266,Metal Gear Solid 3: Snake Eater,PS2,266,2004,Action,266,Konami Digital Entertainment,266,1.46,0,0.83,1.93,4.23
267,Daxter,PSP,267,2006,Platform,267,Sony Computer Entertainment,267,2.45,1.02,0,0.75,4.22
268,Warcraft II: Tides of Darkness,PC,268,1995,Strategy,268,Activision,268,1.7,2.27,0,0.23,4.21
269,The Legend of Zelda: Ocarina of Time,3DS,269,2011,Action,269,Nintendo,269,2.03,1.27,0.62,0.3,4.21
270,FIFA Soccer 06,PS2,270,2005,Sports,270,Electronic Arts,270,0.78,2.55,0.04,0.84,4.21
271,EyeToy Play,PS2,271,2003,Misc,271,Sony Computer Entertainment,271,0.88,2.3,0.2,0.83,4.2
272,Uncharted 4: A Thief's End,PS4,272,2016,Shooter,272,Sony Computer Entertainment,272,1.3,2.07,0.18,0.65,4.2
273,Gran Turismo 5 Prologue,PS3,273,2007,Racing,273,Sony Computer Entertainment,273,1.28,1.83,0.57,0.53,4.2
274,Assassin's Creed: Revelations,X360,274,2011,Action,274,Ubisoft,274,2.25,1.47,0.04,0.43,4.19
275,Street Fighter IV,PS3,275,2009,Fighting,275,Capcom,275,2.02,1.06,0.58,0.53,4.19
276,FIFA 12,X360,276,2011,Sports,276,Electronic Arts,276,0.84,2.79,0.02,0.53,4.19
277,Teenage Mutant Ninja Turtles,NES,277,1989,Action,277,Palcom,277,3.38,0.44,0.31,0.04,4.17
278,Excitebike,NES,278,1984,Racing,278,Nintendo,278,2.04,0.48,1.57,0.07,4.16
279,Frogger,PS,279,1997,Action,279,Hasbro Interactive,279,3.79,0.27,0,0.11,4.16
280,Madden NFL 2003,PS2,280,2002,Sports,280,Electronic Arts,280,3.36,0.21,0.01,0.56,4.14
281,Watch Dogs,PS4,281,2014,Action,281,Ubisoft,281,1.4,1.86,0.11,0.77,4.14
282,Half-Life,PC,282,1997,Shooter,282,Vivendi Games,282,4.03,0,0.09,0,4.12
283,Super Mario World 2: Yoshi's Island,SNES,283,1995,Platform,283,Nintendo,283,1.65,0.61,1.76,0.09,4.12
284,FIFA Soccer 07,PS2,284,2006,Sports,284,Electronic Arts,284,0.71,2.48,0.03,0.89,4.11
285,The Legend of Zelda: Skyward Sword,Wii,285,2011,Action,285,Nintendo,285,2.14,1.2,0.37,0.4,4.1
286,Street Fighter II Turbo,SNES,286,1992,Fighting,286,Capcom,286,1.42,0.51,2.1,0.07,4.1
287,Carnival Games,Wii,287,2007,Misc,287,Take-Two Interactive,287,2.13,1.5,0.05,0.42,4.1
288,Fallout 4,XOne,288,2015,Role-Playing,288,Bethesda Softworks,288,2.45,1.26,0.01,0.37,4.09
289,World of Warcraft: The Burning Crusade,PC,289,2007,Role-Playing,289,Activision,289,2.57,1.52,0,0,4.09
290,Fallout: New Vegas,X360,290,2010,Role-Playing,290,Bethesda Softworks,290,2.65,1.06,0.04,0.33,4.08
291,God of War II,PS2,291,2007,Action,291,Sony Computer Entertainment,291,2.32,0.04,0.04,1.67,4.07
292,Forza Motorsport 2,X360,292,2007,Racing,292,Microsoft Game Studios,292,2.35,1.28,0.03,0.41,4.06
293,World Soccer Winning Eleven 9,PS2,293,2005,Sports,293,Konami Digital Entertainment,293,0.12,2.26,0.9,0.77,4.06
294,Namco Museum Vol.3,PS,294,1996,Misc,294,Sony Computer Entertainment,294,2.28,1.55,0.16,0.06,4.05
295,Tekken Tag Tournament,PS2,295,2000,Fighting,295,Namco Bandai Games,295,1.68,1.51,0.51,0.35,4.05
296,Far Cry 4,PS4,296,2014,Shooter,296,Ubisoft,296,1.12,2.12,0.1,0.69,4.03
297,Star Fox 64,N64,297,1997,Shooter,297,Nintendo,297,2.78,0.58,0.64,0.04,4.03
298,Minecraft,PS4,298,2014,Misc,298,Sony Computer Entertainment Europe,298,1.38,1.87,0.12,0.65,4.02
299,Golf,NES,299,1984,Sports,299,Nintendo,299,1.22,0.28,2.46,0.04,4.01
300,Fallout 3,PS3,300,2008,Role-Playing,300,Bethesda Softworks,300,2.15,1.2,0.07,0.59,4.01
301,Professor Layton and the Diabolical Box,DS,301,2007,Puzzle,301,Nintendo,301,0.92,1.78,0.92,0.37,4
302,Left 4 Dead 2,X360,302,2009,Shooter,302,Electronic Arts,302,2.67,0.89,0.05,0.37,3.99
303,Namco Museum: 50th Anniversary,PS2,303,2005,Misc,303,Namco Bandai Games,303,2.08,1.35,0,0.54,3.98
304,EA Sports Active,Wii,304,2009,Sports,304,Electronic Arts,304,2.1,1.36,0.06,0.4,3.92
305,Assassin's Creed: Unity,PS4,305,2014,Action,305,Ubisoft,305,1.18,1.96,0.08,0.7,3.92
306,Donkey Kong Land,GB,306,1994,Platform,306,Nintendo,306,1.97,0.76,1.07,0.11,3.91
307,Tony Hawk's Underground,PS2,307,2003,Sports,307,Activision,307,2.29,1.17,0.01,0.42,3.9
308,Assassin's Creed IV: Black Flag,PS3,308,2013,Action,308,Ubisoft,308,1.33,1.71,0.13,0.73,3.89
309,Monster Hunter 4 Ultimate,3DS,309,2014,Role-Playing,309,Nintendo,309,0.67,0.49,2.62,0.11,3.89
310,MotorStorm,PS3,310,2006,Racing,310,Sony Computer Entertainment,310,1.53,1.61,0.06,0.67,3.88
311,The Elder Scrolls V: Skyrim,PC,311,2011,Role-Playing,311,Bethesda Softworks,311,1.15,2.09,0,0.64,3.88
312,Tekken 5,PS2,312,2005,Fighting,312,Namco Bandai Games,312,0.93,1.94,0.31,0.7,3.87
313,Dragon Warrior III,NES,313,1988,Role-Playing,313,Enix Corporation,313,0.1,0,3.77,0,3.87
314,Sports Champions,PS3,314,2010,Sports,314,Sony Computer Entertainment,314,2.12,1.14,0.1,0.51,3.87
315,NBA 2K16,PS4,315,2015,Sports,315,Take-Two Interactive,315,2.48,0.65,0.03,0.69,3.85
316,World Soccer Winning Eleven 8 International,PS2,316,2004,Sports,316,Konami Digital Entertainment,316,0.16,1.89,1.12,0.68,3.85
317,Flash Focus: Vision Training in Minutes a Day,DS,317,2007,Misc,317,Nintendo,317,0.87,1.57,1.05,0.35,3.84
318,Namco Museum Vol.1,PS,318,1995,Misc,318,Sony Computer Entertainment,318,2.12,1.44,0.22,0.06,3.84
319,The Legend of Zelda: Link's Awakening,GB,319,1992,Action,319,Nintendo,319,2.21,0.96,0.54,0.13,3.83
320,Mario & Luigi: Bowser's Inside Story,DS,320,2009,Role-Playing,320,Nintendo,320,2.26,0.48,0.81,0.27,3.83
321,Big Brain Academy: Wii Degree,Wii,321,2007,Misc,321,Nintendo,321,1.06,1.93,0.41,0.43,3.82
322,Nintendogs + cats,3DS,322,2011,Simulation,322,Nintendo,322,1.44,1.37,0.73,0.27,3.81
323,Batman: Arkham Knight,PS4,323,2015,Action,323,Warner Bros. Interactive Entertainment,323,1.49,1.58,0.1,0.61,3.79
324,Mario & Sonic at the London 2012 Olympic Games,Wii,324,2011,Sports,324,Sega,324,1.14,1.91,0.27,0.46,3.78
325,LEGO Indiana Jones: The Original Adventures,X360,325,2008,Action,325,Activision,325,2.4,1.03,0,0.36,3.78
326,Resident Evil Director's Cut,PS,326,1996,Action,326,Virgin Interactive,326,1.82,1.24,0.47,0.25,3.77
327,Ratchet & Clank: Size Matters,PSP,327,2007,Platform,327,Sony Computer Entertainment,327,1.4,1.4,0.1,0.87,3.77
328,Just Dance 2014,Wii,328,2013,Misc,328,Ubisoft,328,1.98,1.47,0,0.32,3.76
329,The Sims: Unleashed,PC,329,2002,Simulation,329,Electronic Arts,329,2.03,1.56,0,0.17,3.76
330,Super Paper Mario,Wii,330,2007,Platform,330,Nintendo,330,1.98,0.88,0.59,0.32,3.76
331,Harry Potter and the Sorcerer's Stone,PS,331,2001,Action,331,Electronic Arts,331,1.37,2,0.14,0.22,3.73
332,The Witcher 3: Wild Hunt,PS4,332,2015,Role-Playing,332,Namco Bandai Games,332,0.96,2,0.21,0.56,3.73
333,Resident Evil 3: Nemesis,PS,333,1999,Action,333,Eidos Interactive,333,1.3,0.77,1.54,0.11,3.72
334,Spyro: Year of the Dragon,PS,334,2000,Platform,334,Sony Computer Entertainment,334,1.93,1.58,0,0.19,3.71
335,FIFA Soccer 2005,PS2,335,2004,Sports,335,Electronic Arts,335,0.58,2.48,0.04,0.59,3.7
336,Pokémon Trading Card Game,GB,336,1998,Strategy,336,Nintendo,336,1.49,0.73,1.38,0.1,3.7
337,Battlefield 4,PS3,337,2013,Shooter,337,Electronic Arts,337,1.3,1.51,0.27,0.61,3.69
338,MySims,DS,338,2007,Simulation,338,Electronic Arts,338,1.59,1.61,0.08,0.41,3.69
339,Friend Collection,DS,339,2009,Misc,339,Nintendo,339,0,0,3.67,0,3.67
340,Tony Hawk's Pro Skater 4,PS2,340,2002,Sports,340,Activision,340,2.13,1.18,0.01,0.35,3.67
341,Midnight Club 3: DUB Edition,PSP,341,2005,Racing,341,Take-Two Interactive,341,1.65,1.22,0,0.79,3.66
342,Banjo-Kazooie,N64,342,1998,Platform,342,Nintendo,342,1.87,1.13,0.55,0.1,3.65
343,SOCOM: U.S. Navy SEALs,PS2,343,2002,Shooter,343,Sony Computer Entertainment,343,2.53,0.81,0.06,0.24,3.65
344,Guitar Hero: World Tour,Wii,344,2008,Misc,344,Activision,344,2.33,0.97,0,0.35,3.65
345,Gran Turismo 6,PS3,345,2013,Racing,345,Sony Computer Entertainment,345,0.71,1.8,0.4,0.74,3.64
346,Jak and Daxter: The Precursor Legacy,PS2,346,2001,Platform,346,Sony Computer Entertainment,346,2.08,1.09,0.15,0.33,3.64
347,Pokemon Snap,N64,347,1999,Simulation,347,Nintendo,347,2.23,0.68,0.66,0.06,3.63
348,FIFA Soccer 10,PS3,348,2009,Sports,348,Electronic Arts,348,0.6,2.46,0.05,0.52,3.63
349,Pro Evolution Soccer 2008,PS2,349,2007,Sports,349,Konami Digital Entertainment,349,0.05,0,0.64,2.93,3.63
350,Call of Duty: Ghosts,PS4,350,2013,Shooter,350,Activision,350,1.78,1.42,0.05,0.38,3.63
351,Resident Evil 4,PS2,351,2005,Action,351,Capcom,351,2.08,0.83,0.46,0.25,3.62
352,Tom Clancy's The Division,PS4,352,2016,Shooter,352,Ubisoft,352,1.28,1.61,0.15,0.57,3.61
353,Star Wars: Battlefront,PS2,353,2004,Shooter,353,LucasArts,353,1.93,1.22,0.03,0.44,3.61
354,Doom II: Hell on Earth,PC,354,1994,Shooter,354,Virgin Interactive,354,2.05,1.4,0,0.16,3.61
355,The Simpsons: Road Rage,PS2,355,2001,Racing,355,Electronic Arts,355,2.02,1.17,0,0.42,3.61
356,Cooking Mama 2: Dinner With Friends,DS,356,2007,Simulation,356,505 Games,356,1.61,1.5,0.1,0.39,3.61
357,Luigi's Mansion,GC,357,2001,Action,357,Nintendo,357,2.38,0.67,0.46,0.1,3.6
358,Star Wars: Battlefront II,PS2,358,2005,Shooter,358,LucasArts,358,2.18,1.02,0.03,0.37,3.59
359,WWF SmackDown!,PS,359,2000,Fighting,359,THQ,359,2.01,1.35,0.06,0.16,3.58
360,Croc: Legend of the Gobbos,PS,360,1997,Platform,360,Fox Interactive,360,1.57,1.79,0,0.2,3.56
361,Grand Theft Auto: Liberty City Stories,PS2,361,2006,Action,361,Take-Two Interactive,361,1.56,1.4,0.07,0.5,3.54
362,The Getaway,PS2,362,2002,Action,362,Sony Computer Entertainment,362,1.23,1.77,0.05,0.49,3.54
363,Tomb Raider III: Adventures of Lara Croft,PS,363,1997,Action,363,Eidos Interactive,363,1.66,1.58,0.12,0.18,3.54
364,James Bond 007: Agent Under Fire,PS2,364,2001,Shooter,364,Electronic Arts,364,1.9,1.13,0.1,0.41,3.53
365,LEGO Star Wars: The Video Game,PS2,365,2005,Action,365,Eidos Interactive,365,1.98,1.14,0.01,0.41,3.53
366,Battlefield 4,X360,366,2013,Shooter,366,Electronic Arts,366,2.14,1.08,0.02,0.29,3.53
367,FIFA Soccer 11,X360,367,2010,Sports,367,Electronic Arts,367,0.71,2.4,0.02,0.4,3.53
368,Rugrats in Paris: The Movie,PS,368,2000,Action,368,THQ,368,1.96,1.33,0,0.23,3.52
369,Spyro 2: Ripto's Rage!,PS,369,1999,Platform,369,Sony Computer Entertainment,369,2.14,1.21,0.01,0.17,3.52
370,Left 4 Dead,X360,370,2008,Shooter,370,Electronic Arts,370,2.66,0.5,0.05,0.3,3.52
371,Mario & Sonic at the Olympic Winter Games,DS,371,2009,Sports,371,Sega,371,1.22,1.66,0.27,0.38,3.52
372,Resident Evil 5,X360,372,2009,Action,372,Capcom,372,2.11,0.94,0.12,0.34,3.51
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,373,1996,Platform,373,Nintendo,373,1.17,0.5,1.75,0.08,3.51
374,Assassin's Creed: Brotherhood,X360,374,2010,Action,374,Ubisoft,374,2.84,0.39,0.03,0.24,3.5
375,Kung Fu,NES,375,1985,Action,375,Nintendo,375,1.64,0.38,1.42,0.06,3.5
376,Batman: Arkham Asylum,X360,376,2009,Action,376,Eidos Interactive,376,2.2,0.97,0.02,0.31,3.5
377,Clubhouse Games,DS,377,2006,Misc,377,Nintendo,377,0.59,1.83,0.73,0.35,3.5
378,FIFA Soccer 2004,PS2,378,N/A,Sports,378,Electronic Arts,378,0.59,2.36,0.04,0.51,3.49
379,Star Wars Battlefront (2015),XOne,379,2015,Shooter,379,Electronic Arts,379,1.94,1.22,0.02,0.31,3.49
380,Battlefield: Bad Company 2,X360,380,2010,Shooter,380,Electronic Arts,380,2.09,1.02,0.04,0.32,3.48
381,Guitar Hero: On Tour,DS,381,2008,Misc,381,Activision,381,2.11,1.01,0.01,0.35,3.48
382,Assassin's Creed: Unity,XOne,382,2014,Action,382,Ubisoft,382,2.26,0.89,0,0.3,3.46
383,Far Cry 3,PS3,383,2012,Shooter,383,Ubisoft,383,0.88,1.75,0.1,0.72,3.45
384,Monster Hunter 4,3DS,384,2013,Role-Playing,384,Capcom,384,0,0,3.44,0,3.44
385,Borderlands,X360,385,2009,Shooter,385,Take-Two Interactive,385,2.39,0.73,0.03,0.29,3.44
386,Tekken 4,PS2,386,2002,Fighting,386,Namco Bandai Games,386,1.55,1.27,0.33,0.29,3.44
387,Battlefield 4,PS4,387,2013,Shooter,387,Electronic Arts,387,1.34,1.54,0.17,0.38,3.43
388,LittleBigPlanet 2,PS3,388,2011,Platform,388,Sony Computer Entertainment,388,1.82,1.07,0.06,0.47,3.42
389,Grand Theft Auto 2,PS,389,1998,Action,389,Take-Two Interactive,389,1.13,2.07,0,0.22,3.42
390,Final Fantasy III,SNES,390,1994,Role-Playing,390,SquareSoft,390,0.86,0,2.55,0.02,3.42
391,Spider-Man 2,PS2,391,2004,Action,391,Activision,391,1.75,1.2,0.02,0.43,3.41
392,F-1 Race,GB,392,1990,Racing,392,Nintendo,392,1.73,0.69,0.59,0.4,3.41
393,FIFA Soccer 2003,PS2,393,2002,Sports,393,Electronic Arts,393,0.46,2.28,0.05,0.61,3.4
394,Crash Bash,PS,394,2000,Misc,394,Sony Computer Entertainment,394,1.56,1.47,0.19,0.17,3.39
395,LEGO Batman: The Videogame,X360,395,2008,Action,395,Warner Bros. Interactive Entertainment,395,2.03,1.03,0,0.32,3.38
396,Metal Gear Solid V: The Phantom Pain,PS4,396,2015,Action,396,Konami Digital Entertainment,396,1.08,1.35,0.48,0.47,3.38
397,The Legend of Zelda: Spirit Tracks,DS,397,2009,Action,397,Nintendo,397,1.43,0.94,0.74,0.27,3.38
398,WWF War Zone,PS,398,1998,Fighting,398,Acclaim Entertainment,398,2.47,0.76,0,0.13,3.36
399,The Legend of Zelda: Majora's Mask,N64,399,2000,Action,399,Nintendo,399,1.9,0.67,0.73,0.06,3.36
400,Professor Layton and the Unwound Future,DS,400,2008,Puzzle,400,Nintendo,400,0.65,1.61,0.82,0.28,3.36
401,Rugrats: Search For Reptar,PS,401,1998,Adventure,401,THQ,401,1.63,1.53,0,0.18,3.34
402,Assassin's Creed IV: Black Flag,X360,402,2013,Action,402,Ubisoft,402,1.9,1.14,0.01,0.29,3.34
403,English Training: Have Fun Improving Your Skills!,DS,403,2006,Misc,403,Nintendo,403,0,0.99,2.32,0.02,3.33
404,James Bond 007: Nightfire,PS2,404,2002,Shooter,404,Electronic Arts,404,1.45,1.29,0.12,0.46,3.33
405,Ratchet & Clank,PS2,405,2002,Platform,405,Sony Computer Entertainment,405,1.44,1.01,0.57,0.3,3.33
406,Mario Party 9,Wii,406,2012,Misc,406,Nintendo,406,1.15,1.17,0.76,0.24,3.32
407,Star Wars Episode III: Revenge of the Sith,PS2,407,2005,Action,407,LucasArts,407,1.47,1.39,0.03,0.43,3.32
408,Max Payne,PS2,408,2001,Shooter,408,Take-Two Interactive,408,1.99,1.05,0.05,0.22,3.31
409,The Lord of the Rings: The Return of the King,PS2,409,2003,Action,409,Electronic Arts,409,1.5,1.28,0.05,0.46,3.28
410,Assassin's Creed Syndicate,PS4,410,2015,Action,410,Ubisoft,410,0.8,1.92,0.06,0.5,3.28
411,Destiny,XOne,411,2014,Shooter,411,Activision,411,2.13,0.92,0,0.23,3.28
412,True Crime: Streets of LA,PS2,412,2003,Action,412,Activision,412,1.89,1.05,0.02,0.31,3.27
413,Wii Music,Wii,413,2008,Misc,413,Nintendo,413,1.36,1.13,0.46,0.32,3.27
414,Gran Turismo (PSP),PSP,414,2009,Racing,414,Sony Computer Entertainment,414,0.5,1.59,0.31,0.87,3.27
415,Monster Hunter X,3DS,415,2015,Action,415,Capcom,415,0.25,0.19,2.78,0.04,3.26
416,Tekken,PS,416,1995,Fighting,416,Sony Computer Entertainment,416,0.95,1.3,0.77,0.22,3.24
417,FIFA 16,XOne,417,2015,Sports,417,Electronic Arts,417,0.88,2.11,0,0.23,3.23
418,L.A. Noire,PS3,418,2011,Adventure,418,Take-Two Interactive,418,1.27,1.33,0.12,0.51,3.23
419,Madden NFL 16,PS4,419,2015,Sports,419,Electronic Arts,419,2.33,0.3,0,0.59,3.22
420,Yokai Watch 2 Ganso/Honke,3DS,420,2014,Role-Playing,420,Nintendo,420,0.03,0,3.18,0,3.22
421,007: Tomorrow Never Dies,PS,421,1999,Shooter,421,Electronic Arts,421,1.72,1.33,0,0.16,3.21
422,Baseball,NES,422,1983,Sports,422,Nintendo,422,0.73,0.1,2.35,0.02,3.2
423,Killer Instinct,SNES,423,1995,Fighting,423,Nintendo,423,2.26,0.72,0.12,0.1,3.2
424,WWF SmackDown! 2: Know Your Role,PS,424,2000,Fighting,424,THQ,424,1.76,1.21,0.07,0.16,3.2
425,Crisis Core: Final Fantasy VII,PSP,425,2007,Role-Playing,425,Square Enix,425,1.35,0.6,0.8,0.44,3.19
426,God of War: Chains of Olympus,PSP,426,2008,Action,426,Sony Computer Entertainment,426,1.48,1.01,0.04,0.66,3.19
427,Dragon Quest VI: Maboroshi no Daichi,SNES,427,1995,Role-Playing,427,Enix Corporation,427,0,0,3.19,0,3.19
428,Dance Central,X360,428,2010,Misc,428,MTV Games,428,2.15,0.77,0.01,0.26,3.19
429,Enter the Matrix,PS2,429,2003,Action,429,Atari,429,1.78,1.12,0.09,0.19,3.18
430,Super Mario Maker,WiiU,430,2015,Platform,430,Nintendo,430,1.18,0.87,0.93,0.2,3.18
431,Fallout: New Vegas,PS3,431,2010,Role-Playing,431,Bethesda Softworks,431,1.52,1.08,0.1,0.47,3.17
432,LEGO Batman: The Videogame,Wii,432,N/A,Action,432,Warner Bros. Interactive Entertainment,432,1.86,1.02,0,0.29,3.17
433,Rhythm Heaven,DS,433,2008,Misc,433,Nintendo,433,0.58,0.51,1.93,0.14,3.17
434,Ace Combat 04: Shattered Skies,PS2,434,2001,Simulation,434,Sony Computer Entertainment Europe,434,2.06,0.56,0.38,0.17,3.17
435,Club Penguin: Elite Penguin Force,DS,435,2008,Adventure,435,Disney Interactive Studios,435,1.88,0.98,0,0.3,3.16
436,Animal Crossing,GC,436,2001,Simulation,436,Nintendo,436,1.92,0.16,0.99,0.09,3.15
437,LEGO Batman: The Videogame,DS,437,2008,Action,437,Warner Bros. Interactive Entertainment,437,1.79,1.06,0,0.29,3.15
438,Sonic Rush,DS,438,2005,Platform,438,Sega,438,1.22,1.57,0.06,0.29,3.15
439,Resident Evil 6,PS3,439,2012,Shooter,439,Capcom,439,0.88,0.97,0.88,0.42,3.15
440,Halo: The Master Chief Collection,XOne,440,2014,Shooter,440,Microsoft Game Studios,440,1.89,0.99,0.03,0.24,3.15
441,FIFA Soccer 08,PS2,441,2007,Sports,441,Electronic Arts,441,0.68,0,0,2.46,3.14
442,Spider-Man,PS,442,2000,Action,442,Activision,442,1.7,1.25,0.02,0.16,3.13
443,Need for Speed III: Hot Pursuit,PS,443,1998,Racing,443,Electronic Arts,443,2.14,0.86,0,0.13,3.12
444,Star Wars Episode I Racer,N64,444,1999,Racing,444,Nintendo,444,2.31,0.62,0.14,0.04,3.12
445,Personal Trainer: Cooking,DS,445,2006,Misc,445,Nintendo,445,0.91,1,1.03,0.17,3.12
446,The Elder Scrolls IV: Oblivion,PS3,446,2007,Role-Playing,446,Ubisoft,446,1.69,0.87,0.14,0.42,3.12
447,Dragon Warrior IV,NES,447,1990,Role-Playing,447,Enix Corporation,447,0.08,0,3.03,0.01,3.12
448,Heavy Rain,PS3,448,2010,Adventure,448,Sony Computer Entertainment,448,1.29,1.27,0.06,0.5,3.12
449,Mass Effect 2,X360,449,2010,Role-Playing,449,Electronic Arts,449,1.99,0.82,0.03,0.27,3.11
450,FIFA 15,X360,450,2014,Sports,450,Electronic Arts,450,0.78,2.02,0,0.3,3.11
451,Dragon Ball Z: Budokai,PS2,451,2002,Fighting,451,Atari,451,2.17,0.28,0.55,0.08,3.09
452,Madden NFL 2002,PS2,452,2001,Sports,452,Electronic Arts,452,2.5,0.16,0.01,0.42,3.08
453,World Class Track Meet,NES,453,1986,Sports,453,Namco Bandai Games,453,1.92,0.45,0.64,0.07,3.08
454,Borderlands 2,X360,454,2012,Shooter,454,Take-Two Interactive,454,1.89,0.91,0.04,0.24,3.07
455,The Legend of Zelda: A Link Between Worlds,3DS,455,2013,Action,455,Nintendo,455,1.4,0.99,0.46,0.22,3.07
456,Donkey Kong,GB,456,1994,Platform,456,Nintendo,456,1.57,0.62,0.55,0.34,3.07
457,The Sims: Vacation,PC,457,2002,Simulation,457,Electronic Arts,457,1.72,1.21,0,0.14,3.07
458,Mass Effect 3,X360,458,2012,Role-Playing,458,Electronic Arts,458,1.94,0.86,0.03,0.24,3.07
459,Kung Fu Panda,X360,459,2008,Action,459,Activision,459,1.91,0.84,0,0.29,3.05
460,Far Cry 3,X360,460,2012,Shooter,460,Ubisoft,460,1.38,1.35,0.02,0.28,3.04
461,Epic Mickey,Wii,461,2010,Platform,461,Disney Interactive Studios,461,2.06,0.64,0.12,0.22,3.04
462,Saints Row 2,X360,462,2008,Action,462,THQ,462,1.94,0.8,0.02,0.27,3.03
463,Rayman,PS,463,1995,Platform,463,Ubisoft,463,1.54,1.33,0,0.16,3.03
464,Killzone 2,PS3,464,2009,Shooter,464,Sony Computer Entertainment,464,1.4,1.07,0.08,0.47,3.02
465,Tom Clancy's Splinter Cell,XB,465,2002,Action,465,Ubisoft,465,1.85,1.04,0,0.13,3.02
466,Mike Tyson's Punch-Out!!,NES,466,1987,Fighting,466,Nintendo,466,2.03,0.47,0.45,0.07,3.02
467,WWE SmackDown! Shut Your Mouth,PS2,467,2002,Sports,467,THQ,467,1.45,1.13,0.07,0.38,3.02
468,Gears of War: Ultimate Edition,XOne,468,2015,Shooter,468,Microsoft Game Studios,468,2.38,0.32,0,0.31,3
469,NBA 2K13,X360,469,2012,Sports,469,Take-Two Interactive,469,2.6,0.21,0.01,0.19,3
470,Dragon Ball Z: Budokai Tenkaichi 3,PS2,470,2007,Fighting,470,Atari,470,1.15,0,0.76,1.09,3
471,wwe Smackdown vs. Raw 2006,PS2,471,N/A,Fighting,471,N/A,471,1.57,1.02,0,0.41,3
472,Middle-Earth: Shadow of Mordor,PS4,472,2014,Action,472,Warner Bros. Interactive Entertainment,472,1.01,1.41,0.05,0.53,2.99
473,Star Fox,SNES,473,1993,Shooter,473,Nintendo,473,1.61,0.51,0.8,0.07,2.99
474,The Sims: Livin Large,PC,474,2000,Misc,474,Electronic Arts,474,1.67,1.18,0,0.13,2.99
475,World Soccer Winning Eleven 6 International,PS2,475,2002,Sports,475,Konami Digital Entertainment,475,0.12,1.26,1.16,0.45,2.99
